Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146511,149,1.76,0.1395,1.7486,0.0954,1.7542,0.0543,1.4912,1.0,3.5675,-2.5223,-1.7616,1.8028,3.0766,0.5568,-2.5319,-1.0,4.3704
146511,150,7.1104,3.9023,-2.2044,-5.5189,4.4819,-1.0359,-0.5142,-1.0,15.0407,12.4713,6.7084,-5.0669,14.1611,-0.3506,0.4935,1.0,9.4987
146511,151,38.2982,-8.2422,-28.7763,-23.89,29.9334,-0.7312,-1.8498,-1.0,60.0733,14.6566,24.5885,52.8146,28.6253,1.3721,1.0333,1.0,93.7104
146511,152,3.3508,0.8033,-1.777,2.7229,1.9501,1.1358,-1.1462,1.0,1.1471,-0.1218,0.301,1.0951,0.3247,1.9302,1.9554,-1.0,1.7354
146511,153,1.8959,-0.812,-1.5768,0.6615,1.7736,0.3648,-2.0464,-1.0,1.5144,0.9255,1.0344,0.5963,1.388,0.4174,0.8409,1.0,3.121
146511,154,2.2042,1.5964,1.0482,1.0955,1.9098,0.5461,0.581,1.0,0.3708,-0.1547,0.3138,0.0623,0.3499,0.1772,2.0288,-1.0,1.1646
146511,155,25.7577,5.9058,-4.1006,24.7337,7.1899,1.9491,-0.6069,-1.0,5.1796,-0.1281,-0.4817,5.1545,0.4984,3.0317,-1.8307,1.0,3.0718
146511,156,3.0214,2.7952,-0.9748,-0.5953,2.9603,-0.1998,-0.3356,1.0,8.7558,0.0933,3.5797,-7.9893,3.581,-1.5424,1.5447,-1.0,7.0623
146511,157,4.1846,1.9306,1.0489,-3.5598,2.1971,-1.2597,0.4977,1.0,2.6693,-0.4679,-1.1032,-2.3829,1.1983,-1.4385,-1.972,-1.0,3.0852
146511,158,8.8633,-7.3573,3.6708,-3.3079,8.2222,-0.3922,2.6788,1.0,5.6644,-5.5379,0.2237,-1.1644,5.5424,-0.2086,3.1012,-1.0,3.0982
146511,159,4.4322,2.9451,2.6034,-2.0451,3.9308,-0.4993,0.7239,-1.0,5.4131,-4.7297,-2.6273,-0.1329,5.4105,-0.0246,-2.6345,1.0,9.4341
146511,160,4.3688,1.3148,1.0959,-4.0182,1.7117,-1.5891,0.6949,1.0,17.6237,3.9208,0.1863,-17.1807,3.9252,-2.1823,0.0475,-1.0,2.2856
146511,161,49.4793,22.8177,42.3726,-11.4936,48.1257,-0.2366,1.0768,-1.0,43.8084,-28.2569,-32.8247,6.5764,43.3119,0.1513,-2.2816,1.0,92.5076
146511,162,9.2577,2.96,-1.2677,-8.679,3.2201,-1.7174,-0.4046,-1.0,5.249,1.9345,-1.48,-4.6484,2.4357,-1.4019,-0.6531,1.0,1.1477
146511,163,22.3749,-17.3498,-2.1602,13.9621,17.4838,0.7316,-3.0177,-1.0,21.6571,16.7565,2.8987,-13.4104,17.0053,-0.7237,0.1713,1.0,44.0184
146511,164,4.3312,3.9208,1.8345,0.1001,4.3288,0.0231,0.4376,1.0,1.6514,0.3238,0.6146,1.4945,0.6947,1.5093,1.0859,-1.0,3.0388
146511,165,7.3715,4.2053,2.4256,5.5461,4.8547,0.9786,0.5232,-1.0,22.0435,13.094,5.2359,16.9422,14.102,1.0169,0.3804,1.0,1.2463
146511,166,9.2276,8.9897,1.1037,-1.762,9.0572,-0.1933,0.1222,-1.0,3.8655,-1.8769,1.9784,-2.7376,2.727,-0.8841,2.3299,1.0,9.5442
146511,167,4.7344,1.8797,3.8253,2.0584,4.2622,0.4659,1.1141,1.0,5.3533,-1.1225,-5.1026,1.1623,5.2246,0.2207,-1.7873,-1.0,9.4438
146511,168,3.8378,-2.9452,-2.0768,-1.3153,3.6038,-0.3573,-2.5274,1.0,24.9417,-16.7909,-12.3232,-13.7216,20.8277,-0.6186,-2.5085,-1.0,2.2971
146511,169,52.0488,-19.4039,12.7438,46.5849,23.2146,1.4466,2.5605,-1.0,39.7789,13.989,-8.0721,-36.3524,16.1509,-1.5505,-0.5234,1.0,90.9751
146511,170,8.3348,-1.8006,-4.5768,-6.7281,4.9182,-1.1192,-1.9456,-1.0,3.5045,-1.2867,-2.7977,1.6695,3.0794,0.5186,-2.0019,1.0,7.1177
146511,171,7.7772,6.998,1.379,-3.0982,7.1326,-0.4218,0.1946,-1.0,5.8587,-4.5397,0.8339,3.6067,4.6157,0.7181,2.9599,1.0,13.2188
146511,172,2.837,-0.1023,2.8155,-0.3162,2.8174,-0.112,1.6071,-1.0,1.6616,0.1465,-0.5377,-1.5617,0.5574,-1.7539,-1.3047,1.0,3.3942
146511,173,52.8488,21.3983,45.3819,-16.6007,50.1737,-0.3251,1.1302,1.0,42.0539,-13.0414,-39.6347,-5.2465,41.7252,-0.1254,-1.8887,-1.0,91.7951
146511,174,6.0079,3.9533,-2.8904,-3.4786,4.8973,-0.6611,-0.6313,1.0,3.6188,2.3848,-0.6761,-2.6345,2.4788,-0.9251,-0.2763,-1.0,1.5534
146511,175,11.4139,8.496,6.5913,-3.8259,10.753,-0.3487,0.6598,1.0,4.4433,3.7461,1.9588,-1.3641,4.2274,-0.3173,0.4818,-1.0,1.2397
146511,176,1.0407,0.0734,-0.0778,-1.0298,0.1069,-2.9606,-0.8143,1.0,1.154,-0.1776,0.0351,1.1348,0.181,2.535,2.9463,-1.0,2.1893
146511,177,51.9317,-50.7995,-4.8817,9.6163,51.0335,0.1873,-3.0458,-1.0,57.0783,19.9017,49.9208,-19.2289,53.7417,-0.3506,1.1914,1.0,93.8488
146511,178,58.782,-46.5547,34.1988,-10.8819,57.7659,-0.1873,2.508,-1.0,36.7098,27.1528,-24.3964,3.8911,36.5028,0.1064,-0.732,1.0,92.7216
146511,179,5.1295,-2.4301,0.4438,-4.4943,2.4703,-1.3598,2.961,1.0,2.1611,0.7675,-0.7373,-1.8778,1.0643,-1.333,-0.7653,-1.0,3.1142
146511,180,27.8233,-5.9221,-23.5565,-13.57,24.2895,-0.5331,-1.8171,1.0,74.7893,3.3836,55.7091,49.7843,55.8118,0.8029,1.5101,-1.0,90.4303
146511,181,44.5938,11.6557,28.728,-32.0538,31.0024,-0.9052,1.1854,1.0,43.2815,-8.8233,-27.9215,31.8718,29.2825,0.9425,-1.8769,-1.0,87.8257
146511,182,10.6731,-3.3857,0.1137,10.1207,3.3877,1.8145,3.108,-1.0,34.2744,-6.874,-0.4955,33.5742,6.8918,2.2869,-3.0696,1.0,2.3728
146511,183,0.9457,-0.3932,-0.1004,-0.8476,0.4058,-1.4827,-2.8917,-1.0,1.1483,0.1444,1.0717,0.3715,1.0814,0.3371,1.4369,1.0,1.7756
146511,184,19.6024,-11.6613,-9.9918,-12.1828,15.3565,-0.7274,-2.4331,1.0,5.2125,-4.7588,-1.7326,1.229,5.0644,0.2404,-2.7924,-1.0,9.4186
146511,185,3.7465,-2.7486,2.5172,-0.3664,3.727,-0.0982,2.4001,-1.0,4.5274,-4.1843,-0.0042,-1.7256,4.1843,-0.4015,-3.1406,1.0,3.1146
146511,186,4.0328,-2.239,-0.0357,-3.3522,2.2393,-1.1931,-3.1256,-1.0,1.3336,1.1932,0.131,0.5713,1.2004,0.4596,0.1094,1.0,4.4679
146511,187,6.7143,-0.2093,2.7514,6.1202,2.7594,1.5371,1.6467,-1.0,1.3311,0.7572,0.8021,0.7375,1.103,0.6267,0.8141,1.0,2.1847
146511,188,1.9459,-1.1071,-1.472,0.6187,1.8419,0.3299,-2.2157,1.0,1.5931,0.3964,1.1596,1.0125,1.2255,0.753,1.2414,-1.0,3.0432
146511,189,2.4369,1.27,1.8223,0.9967,2.2212,0.4349,0.9621,1.0,3.107,-0.8851,-1.9816,-2.2209,2.1703,-0.8978,-1.9909,-1.0,5.391
146511,190,43.6761,17.3914,-35.4406,-18.6841,39.4778,-0.4572,-1.1146,-1.0,47.3371,-25.9466,39.5063,2.6112,47.2649,0.0552,2.1519,1.0,89.0806
146511,191,6.2311,0.5653,6.1973,-0.2985,6.223,-0.0479,1.4798,-1.0,1.609,-0.3381,1.5388,-0.3086,1.5756,-0.1946,1.7871,1.0,1.0946
146511,192,1.4644,0.5034,-1.167,-0.7197,1.271,-0.5397,-1.1635,-1.0,0.6356,0.4107,-0.3067,0.3607,0.5126,0.6557,-0.6414,1.0,1.1286
146511,193,4.8373,-1.5764,0.3226,-4.5606,1.609,-1.7647,2.9397,-1.0,4.5385,1.4296,-0.4206,4.2856,1.4902,1.7785,-0.2862,1.0,9.37
146511,194,13.8877,3.1023,11.7953,6.6411,12.1964,0.5207,1.3136,-1.0,14.2477,-3.1027,-12.4807,-6.1312,12.8605,-0.4603,-1.8145,1.0,28.1224
146511,195,2.4037,-0.5573,-0.1148,2.333,0.569,2.1187,-2.9385,-1.0,9.6351,-4.2077,-1.7971,8.4788,4.5754,1.376,-2.7379,1.0,1.2952
146511,196,5.9999,4.279,-2.4422,3.4224,4.9269,0.6483,-0.5186,1.0,2.9609,0.7553,0.0161,2.8609,0.7555,2.0417,0.0213,-1.0,3.0959
146511,197,47.2763,12.6194,-34.3949,29.8794,36.6368,0.7448,-1.2191,1.0,48.9544,-13.3883,38.5885,-26.9852,40.8451,-0.6201,1.9048,-1.0,96.0926
146511,198,2.7289,-0.6953,-1.1748,-2.3605,1.3651,-1.3155,-2.1052,1.0,2.1217,0.3455,-0.8314,-1.9183,0.9003,-1.5006,-1.1769,-1.0,1.0357
146511,199,15.6055,3.4622,-5.9335,-14.0117,6.8697,-1.4612,-1.0426,-1.0,4.8107,1.4014,-1.1321,-4.4594,1.8016,-1.638,-0.6795,1.0,1.4364
146511,200,4.959,-4.5348,-0.6402,1.8989,4.5798,0.4036,-3.0013,1.0,4.6314,4.2708,-0.3015,-1.7629,4.2814,-0.4009,-0.0705,-1.0,9.5394
146511,201,47.5548,28.4931,-34.6844,-15.7032,44.8872,-0.3431,-0.8831,-1.0,45.7762,-31.1537,32.8126,6.9446,45.2462,0.1529,2.3303,1.0,92.8622
146511,202,12.5777,-8.2838,4.0571,-8.5502,9.224,-0.8288,2.6862,-1.0,5.001,-0.993,-0.1696,-4.8973,1.0074,-2.2848,-2.9724,1.0,5.1963
146511,203,15.6558,-8.0281,12.7799,-4.1613,15.0923,-0.2723,2.1317,1.0,3.4412,-1.3592,2.6587,-1.7071,2.986,-0.5444,2.0434,-1.0,1.9451
146511,204,21.9836,-5.2956,1.0294,21.3112,5.3947,2.0826,2.9496,-1.0,8.2476,-4.915,2.1622,6.2594,5.3696,0.9938,2.7272,1.0,6.2731
146511,205,4.2821,-0.2677,-2.9228,3.1163,2.935,0.9244,-1.6621,-1.0,2.9159,0.9941,-2.1724,1.6684,2.389,0.6513,-1.1416,1.0,1.5587
146511,206,8.4017,-3.805,7.4895,-0.0753,8.4007,-0.009,2.0409,-1.0,0.4024,-0.316,0.2142,0.0708,0.3817,0.1844,2.546,1.0,1.0869
146511,207,0.8241,-0.4161,-0.5771,-0.4023,0.7115,-0.539,-2.1955,1.0,3.0082,1.9587,2.2003,0.6001,2.9458,0.2023,0.8434,-1.0,3.1037
146511,208,0.1705,0.0267,0.1286,0.0255,0.1314,0.1927,1.3663,-1.0,2.2127,-0.6295,-2.0689,0.4563,2.1626,0.2095,-1.8662,1.0,1.1487
146511,209,13.175,-2.9681,11.8983,-4.8157,12.2629,-0.3833,1.8153,1.0,11.1803,0.3559,-3.1313,-10.7264,3.1515,-1.9389,-1.4576,-1.0,16.3689
146511,210,2.4205,-0.7219,-1.9431,1.2453,2.0729,0.5695,-1.9265,-1.0,1.6565,0.1814,1.1082,1.2132,1.1229,0.9371,1.4085,1.0,3.0965
146511,211,5.9697,1.4131,2.4312,5.2648,2.812,1.385,1.0443,1.0,9.6513,-0.3034,1.1077,9.5822,1.1485,2.8182,1.8381,-1.0,3.1348
146511,212,2.315,2.2584,0.3784,-0.3231,2.2899,-0.1406,0.166,-1.0,6.9469,-1.9407,-6.0002,2.9119,6.3063,0.4467,-1.8836,1.0,6.883
146511,213,7.0552,5.5291,3.1725,-3.0216,6.3746,-0.4578,0.5209,1.0,12.5875,3.3123,-3.0385,-11.7571,4.4948,-1.6894,-0.7423,-1.0,9.4466
146511,214,1.365,1.2196,-0.4743,0.3736,1.3086,0.2817,-0.3709,-1.0,1.8072,-1.4604,0.1469,-1.0491,1.4677,-0.6647,3.0413,1.0,3.0727
146511,215,6.9651,4.9579,4.8312,0.7621,6.9225,0.1099,0.7725,-1.0,4.5366,1.0542,4.3192,0.8959,4.446,0.2002,1.3314,1.0,3.109
146511,216,1.1215,-0.6575,-0.737,0.5207,0.9877,0.5054,-2.2993,1.0,1.3165,-0.1733,0.5903,-1.1592,0.6152,-1.3907,1.8564,-1.0,2.1965
146511,217,0.7804,-0.1418,0.1826,-0.7378,0.2312,-1.8771,2.231,1.0,0.63,-0.3923,-0.0692,0.4764,0.3984,1.0133,-2.9669,-1.0,1.2738
146511,218,42.9982,27.0994,22.9413,24.2518,35.5061,0.6387,0.7025,1.0,73.6625,-45.588,-36.2231,45.1195,58.227,0.7129,-2.4702,-1.0,90.9896
146511,219,1.2055,0.3752,-0.929,0.6621,1.0019,0.6203,-1.187,-1.0,2.3002,2.0906,-0.6167,-0.7274,2.1796,-0.3278,-0.2868,1.0,1.9537
146511,220,1.9917,-1.3639,0.7301,1.2499,1.547,0.7389,2.6501,-1.0,8.0997,-5.8055,0.701,5.6034,5.8477,0.8515,3.0214,1.0,1.191
146511,221,10.5981,-3.8754,-5.7219,-8.0342,6.9108,-0.9918,-2.1661,1.0,2.8315,-0.4375,-1.8169,-2.1245,1.8689,-0.9749,-1.8071,-1.0,1.3106
146511,222,2.2184,-1.2094,0.816,1.6678,1.4589,0.9791,2.548,-1.0,1.7304,1.4776,0.8756,0.1814,1.7176,0.1054,0.5349,1.0,3.0396
146511,223,48.2675,26.8471,-40.0734,-1.7605,48.2353,-0.0365,-0.9805,1.0,42.6128,-27.7088,30.3168,-11.356,41.0717,-0.2731,2.3113,-1.0,89.3938
146511,224,24.3099,-5.4007,-2.6104,23.558,5.9985,2.0769,-2.6914,1.0,23.1958,-4.3897,-1.8797,22.6987,4.7752,2.2629,-2.737,-1.0,1.0477
146511,225,45.6571,-23.7462,32.4452,-21.633,40.2066,-0.515,2.2026,-1.0,45.8013,21.6327,-31.9762,24.6433,38.6064,0.6014,-0.976,1.0,91.3832
146511,226,0.9439,-0.2791,-0.7637,-0.4675,0.8131,-0.5472,-1.9211,-1.0,5.4087,-1.7785,-2.4365,-4.4881,3.0165,-1.188,-2.2013,1.0,1.1497
146511,227,2.5738,1.341,-1.8773,-1.1362,2.3071,-0.4745,-0.9505,-1.0,2.2027,-0.4721,0.6473,-2.0491,0.8012,-1.6684,2.201,1.0,3.2251
146511,228,0.8516,-0.4168,0.7024,0.2168,0.8168,0.2624,2.1064,-1.0,3.1085,2.3872,-1.8703,0.6749,3.0326,0.2208,-0.6646,1.0,3.1051
146511,229,5.4385,1.9635,0.5649,5.039,2.0431,1.6346,0.2801,-1.0,0.8704,-0.3396,-0.0748,0.7909,0.3478,1.56,-2.9247,1.0,1.7139
146511,230,0.8331,0.4167,-0.0663,-0.7106,0.422,-1.2927,-0.1578,-1.0,6.8311,-0.3711,-3.3763,-5.9259,3.3966,-1.3232,-1.6803,1.0,1.6867
146511,231,1.5055,1.1408,0.7914,-0.5723,1.3884,-0.4013,0.6065,-1.0,1.9919,0.8217,-1.1789,-1.3753,1.437,-0.8507,-0.9621,1.0,2.1064
146511,232,46.191,-21.1918,32.3774,-25.2232,38.6961,-0.6128,2.1503,-1.0,46.8491,21.0653,-32.0095,26.953,38.3192,0.6554,-0.9888,1.0,93.0232
146511,233,2.0191,2.0112,0.1429,-0.0129,2.0163,-0.0064,0.071,-1.0,1.5596,-0.8251,0.248,1.2957,0.8615,1.197,2.8496,1.0,3.0986
146511,234,48.5243,-26.8141,-18.7383,-35.8395,32.7127,-0.9474,-2.5317,-1.0,46.8172,26.5941,13.8328,35.9617,29.9765,1.0158,0.4796,1.0,95.2149
146511,235,9.8185,3.0671,5.4027,7.6023,6.2126,1.031,1.0545,1.0,8.2374,3.2205,-3.9753,6.4551,5.1161,1.0549,-0.8899,-1.0,9.3184
146511,236,25.6525,8.2263,-12.7668,-20.6731,15.1876,-1.1152,-0.9984,1.0,1.8574,0.28,-0.6603,-1.7101,0.7172,-1.6034,-1.1698,-1.0,1.7733
146511,237,15.0389,2.5625,6.561,13.2869,7.0437,1.3916,1.1984,-1.0,2.2697,-1.8828,-1.2529,0.1596,2.2616,0.0705,-2.5545,1.0,9.494
146511,238,3.4618,-0.4313,-3.0109,-1.6498,3.0416,-0.5188,-1.7131,1.0,2.4401,-1.5045,-1.9083,0.194,2.4301,0.0797,-2.2384,-1.0,2.1835
146511,239,11.5487,-6.7653,-9.0661,2.3234,11.3121,0.204,-2.2119,1.0,2.3124,-1.546,-1.6747,-0.3759,2.2792,-0.1642,-2.3163,-1.0,1.9736
146511,240,5.1438,-1.7581,1.0809,4.7105,2.0638,1.5633,2.5903,-1.0,8.8186,7.6819,-2.253,3.6972,8.0055,0.4468,-0.2853,1.0,9.3699
146511,241,5.7584,1.7019,5.0426,2.1963,5.322,0.4018,1.2453,1.0,3.9233,-1.8196,-2.4796,-2.4334,3.0756,-0.7258,-2.2039,-1.0,9.3325
146511,242,34.3551,-27.6023,-8.1126,18.7766,28.7698,0.6134,-2.8557,-1.0,43.1497,22.8942,-4.4604,-36.3021,23.3247,-1.2256,-0.1924,1.0,74.294
146511,243,0.8425,0.6655,0.3233,-0.3889,0.7399,-0.504,0.4522,-1.0,0.4677,-0.2916,-0.2822,0.2071,0.4058,0.4905,-2.3725,1.0,1.2417
146511,244,9.6585,1.769,-3.2801,-8.9099,3.7267,-1.6059,-1.0762,-1.0,1.256,0.6099,0.6156,-0.903,0.8665,-0.9108,0.7901,1.0,3.1738
146511,245,4.7631,-0.1668,4.2965,2.0465,4.2998,0.4596,1.6096,-1.0,4.7459,0.1898,-4.2771,-2.0452,4.2813,-0.4612,-1.5264,1.0,9.509
146511,246,1.4869,0.89,-0.8762,-0.7998,1.249,-0.6032,-0.7776,1.0,1.9824,-0.9772,1.6906,-0.3251,1.9527,-0.1657,2.0949,-1.0,3.178
146511,247,1.7714,1.7486,0.131,-0.2279,1.7535,-0.1296,0.0748,1.0,1.7928,-1.7608,-0.1461,0.2852,1.7668,0.1607,-3.0588,-1.0,3.5637
146511,248,2.5767,0.2199,-1.2168,-2.2581,1.2365,-1.3631,-1.392,1.0,4.7658,1.2621,-0.1601,-4.5916,1.2722,-1.9953,-0.1262,-1.0,1.703
146511,249,0.6166,-0.4885,-0.0671,0.355,0.493,0.6689,-3.005,1.0,4.2839,-1.3352,1.654,3.7179,2.1257,1.3254,2.25,-1.0,1.2586
146511,250,1.8183,0.3197,1.7771,-0.1869,1.8056,-0.1033,1.3928,-1.0,2.6169,1.883,-0.1777,1.8055,1.8913,0.8489,-0.0941,1.0,3.1051
146511,251,14.0439,-3.8802,-6.5029,11.827,7.5725,1.2286,-2.1088,-1.0,18.9487,0.3667,0.1638,18.9441,0.4016,4.547,0.4201,1.0,9.4405
146511,252,2.6972,-0.5714,-1.2087,2.3401,1.337,1.326,-2.0124,-1.0,3.5348,0.9385,-0.2977,3.3933,0.9846,1.9509,-0.3072,1.0,1.8873
146511,253,24.8502,-2.4926,-14.8685,-19.7544,15.0759,-1.0847,-1.7369,-1.0,2.0399,-1.0016,-1.0592,-1.4229,1.4578,-0.8644,-2.3283,1.0,2.9488
146511,254,1.2901,-0.2273,0.6463,-1.0881,0.6851,-1.2427,1.909,1.0,2.4863,-1.0776,2.0962,-0.7845,2.357,-0.327,2.0456,-1.0,1.2374
146511,255,1.2865,-0.1844,0.6109,1.1121,0.6382,1.3223,1.8639,1.0,16.8089,6.1902,0.7737,15.608,6.2384,1.6479,0.1243,-1.0,3.1456
146511,256,9.0927,-2.0188,0.9425,8.8148,2.228,2.0841,2.7048,-1.0,4.3521,2.7629,3.3515,-0.2527,4.3435,-0.0582,0.8814,1.0,9.4053
146511,257,0.737,0.5206,0.4783,-0.1796,0.7069,-0.2514,0.743,-1.0,8.6213,7.9531,2.8024,-1.7919,8.4324,-0.2109,0.3388,1.0,1.0608
146511,258,12.4961,6.8965,7.3754,-7.361,10.0974,-0.6763,0.8189,-1.0,4.3274,2.7198,2.0212,-2.6893,3.3886,-0.7277,0.6391,1.0,1.1193
146511,259,1.4431,0.909,-0.0422,-1.115,0.9099,-1.0321,-0.0464,1.0,4.1471,-2.5606,0.4831,-3.2245,2.6057,-1.0397,2.9551,-1.0,3.0816
146511,260,0.8944,-0.6549,-0.4282,-0.4202,0.7824,-0.5141,-2.5625,1.0,1.4525,0.9457,0.8546,-0.6882,1.2747,-0.5166,0.7348,-1.0,2.0031
146511,261,9.5465,4.212,-6.6589,5.3891,7.8793,0.6395,-1.0068,1.0,2.9681,-1.4578,2.3536,1.0648,2.7685,0.3757,2.1254,-1.0,9.4256
146511,262,2.1396,0.687,1.8447,-0.8318,1.9685,-0.4109,1.2143,-1.0,1.8666,1.6871,0.6616,-0.4346,1.8122,-0.2376,0.3737,1.0,1.5899
146511,263,1.3126,0.0375,-1.1901,-0.5422,1.1907,-0.441,-1.5393,-1.0,1.2197,0.0096,1.0622,0.5899,1.0623,0.5301,1.5617,1.0,2.5281
146511,264,53.4197,32.1461,21.2493,36.9966,38.5345,0.8529,0.5841,1.0,38.7725,-27.4047,-20.8086,-17.8682,34.4096,-0.4984,-2.4922,-1.0,90.0601
146511,265,2.305,0.2996,0.5003,-2.2275,0.5831,-2.0501,1.0312,1.0,4.7522,1.6657,-0.3957,-4.4318,1.712,-1.6797,-0.2332,-1.0,1.2585
146511,266,5.1365,-4.8607,-1.3656,0.9388,5.0489,0.1849,-2.8677,-1.0,4.5725,4.4103,0.1867,-1.1877,4.4143,-0.2659,0.0423,1.0,9.6234
146511,267,2.5875,-0.5723,-0.8091,-2.3879,0.991,-1.6131,-2.1864,-1.0,43.9256,4.8968,-12.8712,-41.7109,13.7712,-1.8275,-1.2073,1.0,3.5936
146511,268,2.7471,2.4166,-1.1158,0.671,2.6618,0.2495,-0.4326,1.0,1.4316,0.7233,-0.8804,0.8603,1.1394,0.6972,-0.8831,-1.0,1.1283
146511,269,4.83,-2.3637,1.164,4.0467,2.6348,1.2145,2.684,1.0,0.7323,0.6997,0.1793,0.0575,0.7223,0.0795,0.2509,-1.0,3.0857
146511,270,0.8884,0.1758,0.8642,0.0172,0.8819,0.0195,1.3701,1.0,7.4597,-6.0609,4.3129,0.5485,7.4388,0.0737,2.5231,-1.0,2.8167
146511,271,2.4529,-2.1675,-0.8786,-0.7317,2.3388,-0.3079,-2.7565,-1.0,3.2067,-1.3443,-2.2956,-1.7873,2.6603,-0.6295,-2.1005,1.0,1.8101
146511,272,7.3209,-6.6761,-0.5023,2.9598,6.695,0.4288,-3.0665,-1.0,9.121,6.9599,-4.9637,3.1784,8.5486,0.3637,-0.6195,1.0,14.2372
146511,273,4.5348,-0.5922,-4.3677,1.061,4.4077,0.2385,-1.7056,1.0,1.3445,1.2755,-0.3921,0.1255,1.3344,0.0939,-0.2983,-1.0,3.1678
146511,274,1.9441,-1.7898,0.6523,-0.3733,1.905,-0.1947,2.7921,1.0,1.7954,0.1128,-0.5792,1.6923,0.5901,1.7758,-1.3784,-1.0,3.0702
146511,275,7.3837,2.1199,-6.7044,-2.2504,7.0316,-0.3148,-1.2645,-1.0,2.6728,0.1225,-2.4901,-0.9576,2.4931,-0.3752,-1.5216,1.0,1.1285
146511,276,3.3935,2.3456,2.2736,-0.9127,3.2667,-0.2759,0.7698,1.0,2.4096,-1.9129,-1.1336,0.9224,2.2236,0.4038,-2.6066,-1.0,5.6735
146511,277,10.3296,-2.7406,-0.5874,9.9415,2.8028,1.9785,-2.9305,1.0,0.8673,-0.1218,0.7695,-0.3662,0.7791,-0.4543,1.7277,-1.0,5.0456
146511,278,45.3195,43.9477,2.7483,10.7186,44.0336,0.2411,0.0625,-1.0,47.6714,-47.3047,-5.8995,0.0948,47.6712,0.002,-3.0175,1.0,92.2452
146511,279,6.1281,5.1503,0.9133,-3.1911,5.2306,-0.5774,0.1755,1.0,4.2409,-3.347,2.0223,1.6378,3.9105,0.4075,2.5981,-1.0,9.6558
146511,280,10.9496,4.1604,-1.3454,10.0381,4.3725,1.5686,-0.3128,-1.0,5.6239,0.3105,1.0809,-5.5093,1.1247,-2.2924,1.2911,1.0,15.3008
146511,281,10.9134,2.858,9.4768,-4.5948,9.8984,-0.449,1.2779,1.0,1.4041,0.4889,1.239,0.4317,1.3319,0.3187,1.195,-1.0,2.8914
146511,282,5.7335,-1.5621,2.1833,-5.0651,2.6846,-1.3918,2.1918,1.0,6.4806,-0.9217,1.9029,-6.1251,2.1143,-1.7853,2.0219,-1.0,1.0483
146511,283,2.4289,1.0316,1.4198,1.6758,1.755,0.8491,0.9425,-1.0,8.9073,2.0373,0.4009,8.6613,2.0763,2.1355,0.1943,1.0,2.9869
146511,284,33.0328,-6.5481,-7.0051,-31.6102,9.5891,-1.9083,-2.3225,1.0,12.5277,-0.5789,-2.6213,-12.2362,2.6845,-2.2219,-1.7882,-1.0,3.1281
146511,285,13.0868,-7.4493,0.5771,-10.7437,7.4716,-1.1598,3.0643,1.0,5.3555,-2.6729,-0.5815,-4.603,2.7355,-1.292,-2.9274,-1.0,1.4617
146511,286,11.1928,8.7434,6.2815,-3.0599,10.7659,-0.2805,0.623,-1.0,23.7168,-12.197,-11.1745,-16.9952,16.542,-0.9006,-2.3999,1.0,27.9393
146511,287,7.7821,-4.1996,-3.1206,-5.7598,5.2321,-0.9509,-2.5025,-1.0,30.7897,-14.6452,-12.1946,-24.1828,19.0575,-1.0594,-2.4472,1.0,1.2441
146511,288,5.8371,2.2117,2.5298,-4.7717,3.3603,-1.1496,0.8524,-1.0,1.0817,-0.2403,0.3484,-0.9898,0.4233,-1.5855,2.1746,1.0,1.5825
146511,289,0.4082,0.3437,-0.1929,0.0105,0.3942,0.0267,-0.5115,-1.0,0.7488,-0.6886,0.1336,-0.2399,0.7014,-0.3357,2.9499,1.0,1.0787
146511,290,8.5967,3.0168,-7.129,3.7374,7.7411,0.4658,-1.1705,1.0,3.9043,-1.2228,2.4655,2.7674,2.7521,0.8853,2.0312,-1.0,9.4338
146511,291,7.5127,-0.6548,-5.1819,5.3989,5.2231,0.905,-1.6965,1.0,1.563,0.6457,-0.2064,1.4043,0.6779,1.4752,-0.3093,-1.0,2.6552
146511,292,43.4741,-8.1621,39.9749,15.0125,40.7996,0.3601,1.7722,-1.0,47.568,8.1997,-45.0641,-12.8332,45.804,-0.2766,-1.3908,1.0,90.8736
146511,293,4.1758,2.518,-0.2571,-3.3196,2.5311,-1.0855,-0.1017,1.0,2.6713,0.8868,-1.8401,-1.7183,2.0426,-0.7645,-1.1217,-1.0,2.3478
146511,294,13.3021,-3.7236,-12.7538,0.6394,13.2863,0.0481,-1.8549,1.0,4.0168,-0.7963,-0.2793,3.9257,0.8438,2.2418,-2.8043,-1.0,9.424
146511,295,40.9537,39.1206,5.949,-10.5538,39.5703,-0.2636,0.1509,1.0,65.7988,-47.3729,-36.6589,-27.2288,59.9005,-0.4402,-2.483,-1.0,94.6434
146511,296,43.53,-32.5679,24.6046,15.1261,40.8173,0.3626,2.4946,1.0,45.6332,31.0995,-33.3537,-1.6522,45.6031,-0.0362,-0.8204,-1.0,87.6916
146511,297,4.9452,3.5436,-2.006,-2.804,4.072,-0.6433,-0.5151,1.0,8.2863,-5.8194,-0.478,-5.8786,5.839,-0.8862,-3.0596,-1.0,9.3987
